date,home_team,away_team,result,home_team_odd,Draw_odd,away_team_odd,home_score,away_score,goal_dif,ovr_home,att_home,mid_home,defe_home,ovr_away,att_away,mid_away,defe_away,Previous_Rank_home,Total_Points_home,Country_Code_home,Previous_Rank_away,Total_Points_away,Country_Code_away,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,Elo_ranking_home,Elo_rating_home,total_game_home,total_wins_home,total_draw_home,total_lose_home,goal_for_home,goal_against_home,Elo_ranking_away,Elo_rating_away,total_game_away,total_wins_away,total_draw_away,total_lose_away,goal_for_away,goal_against_away,points_dif,win_rate_home,draw_rate_home,lose_rate_home,goal_balance_home,win_rate_away,draw_rate_away,lose_rate_away,goal_balance_away,Elo_ranking_dif,Elo_rating_dif,win_rate_dif,draw_rate_dif,lose_rate_dif,goal_balance_dif,goal_for_dif,goal_against_dif
2008,Czech Republic,Portugal,lose,4.41,3.17,1.95,1,3,-2,76.13,74.8,74.47,74.27,81.94,82.33,81.44,80.44,6.0,1290.0,CZE,8.0,1241.0,POR,2.46,-5.810000000000002,-7.530000000000001,-6.969999999999999,-6.170000000000002,-2.0,12,1848,695,340,155,200,1331,880,18,1821,478,214,110,154,769,609,49.0,48.92086330935252,22.302158273381295,28.776978417266186,0.6489208633093525,44.76987447698745,23.01255230125523,32.21757322175732,0.33472803347280333,-6,27,4.150988832365073,4.150988832365073,4.150988832365073,0.31419282983654917,0.31419282983654917,0.31419282983654917
2012,Czech Republic,Portugal,lose,5.73,3.59,1.67,0,1,-1,76.13,74.8,74.47,74.27,81.94,82.33,81.44,80.44,33.0,749.0,CZE,7.0,1100.0,POR,4.0600000000000005,-5.810000000000002,-7.530000000000001,-6.969999999999999,-6.170000000000002,26.0,24,1775,739,358,168,213,1391,920,10,1903,527,242,124,161,860,642,-351.0,48.44384303112314,22.73342354533153,28.822733423545333,0.6373477672530447,45.920303605313094,23.52941176470588,30.55028462998102,0.41366223908918404,14,-128,2.5235394258100428,2.5235394258100428,2.5235394258100428,0.22368552816386061,0.22368552816386061,0.22368552816386061
2016,Czech Republic,Turkey,lose,2.36,3.6,3.07,0,2,-2,76.13,74.8,74.47,74.27,77.27,77.6,77.0,74.67,26.0,860.0,CZE,21.0,933.0,TUR,-0.71,-1.1400000000000006,-2.799999999999997,-2.530000000000001,-0.4000000000000057,5.0,38,1698,780,375,178,227,1453,970,23,1785,556,210,129,217,748,813,-73.0,48.07692307692308,22.82051282051282,29.102564102564106,0.6192307692307693,37.76978417266187,23.201438848920862,39.02877697841727,-0.11690647482014388,15,-87,10.307138904261208,10.307138904261208,10.307138904261208,0.7361372440509131,0.7361372440509131,0.7361372440509131
2018,Denmark,Australia,draw,1.93,3.4,4.58,1,1,0,76.78,75.11,77.06,75.5,72.17,71.56,71.11,69.28,12.0,1099.0,DEN,38.0,763.0,AUS,-2.6500000000000004,4.609999999999999,3.549999999999997,5.950000000000003,6.219999999999999,-26.0,14,1898,820,373,168,279,1488,1142,35,1735,560,284,119,157,1150,639,336.0,45.487804878048784,20.48780487804878,34.02439024390244,0.4219512195121951,50.71428571428571,21.25,28.035714285714285,0.9125,-21,163,-5.226480836236924,-5.226480836236924,-5.226480836236924,-0.49054878048780487,-0.49054878048780487,-0.49054878048780487
2021,Denmark,Belgium,lose,4.39,3.3,1.99,1,2,-1,76.78,75.11,77.06,75.5,80.11,79.89,79.11,78.72,12.0,1614.0,DEN,1.0,1780.0,BEL,2.3999999999999995,-3.3299999999999983,-4.780000000000001,-2.049999999999997,-3.219999999999999,11.0,10,1937,856,396,175,285,1576,1168,4,2075,825,365,169,291,1498,1311,-166.0,46.26168224299065,20.443925233644862,33.294392523364486,0.4766355140186916,44.24242424242424,20.484848484848484,35.27272727272727,0.22666666666666666,6,-138,2.01925800056641,2.01925800056641,2.01925800056641,0.24996884735202493,0.24996884735202493,0.24996884735202493
2021,Denmark,Finland,lose,1.36,4.8,11.76,0,1,-1,76.78,75.11,77.06,75.5,70.65,69.47,69.53,68.29,12.0,1614.0,DEN,54.0,1411.0,FIN,-10.4,6.1299999999999955,5.640000000000001,7.530000000000001,7.209999999999994,-42.0,10,1937,856,396,175,285,1576,1168,41,1722,779,203,159,417,918,1629,203.0,46.26168224299065,20.443925233644862,33.294392523364486,0.4766355140186916,26.059050064184852,20.410783055198973,53.53016688061617,-0.9127086007702182,-31,215,20.2026321788058,20.2026321788058,20.2026321788058,1.3893441147889098,1.3893441147889098,1.3893441147889098
2018,Denmark,France,draw,5.37,2.74,2.08,0,0,0,76.78,75.11,77.06,75.5,83.28,83.28,82.56,81.72,12.0,1099.0,DEN,9.0,1183.0,FRA,3.29,-6.5,-8.170000000000002,-5.5,-6.219999999999999,3.0,14,1898,820,373,168,279,1488,1142,2,2094,847,413,177,257,1495,1205,-84.0,45.487804878048784,20.48780487804878,34.02439024390244,0.4219512195121951,48.760330578512395,20.89728453364817,30.342384887839437,0.34238488783943327,12,-196,-3.2725257004636106,-3.2725257004636106,-3.2725257004636106,0.07956633167276184,0.07956633167276184,0.07956633167276184
2012,Denmark,Germany,lose,6.9,3.91,1.54,1,2,-1,76.78,75.11,77.06,75.5,83.83,82.44,83.11,81.22,11.0,1032.0,DEN,3.0,1345.0,GER,5.36,-7.049999999999997,-7.329999999999998,-6.049999999999997,-5.719999999999999,8.0,23,1776,757,345,148,264,1394,1082,3,2052,878,507,179,192,1964,1050,-313.0,45.574636723910174,19.550858652575958,34.87450462351387,0.41215323645970936,57.744874715261965,20.387243735763096,21.867881548974943,1.041002277904328,20,-276,-12.17023799135179,-12.17023799135179,-12.17023799135179,-0.6288490414446186,-0.6288490414446186,-0.6288490414446186
2010,Denmark,Japan,lose,2.22,3.22,3.33,1,3,-2,76.78,75.11,77.06,75.5,76.0,75.0,77.0,76.0,28.0,827.0,DEN,43.0,729.0,JPN,-1.1099999999999999,0.7800000000000011,0.10999999999999943,0.060000000000002274,-0.5,-15.0,32,1732,736,336,144,256,1364,1055,18,1787,618,277,131,210,1038,783,98.0,45.65217391304348,19.565217391304348,34.78260869565217,0.41983695652173914,44.82200647249191,21.197411003236247,33.980582524271846,0.41262135922330095,14,-55,0.8301674405515698,0.8301674405515698,0.8301674405515698,0.007215597298438181,0.007215597298438181,0.007215597298438181
2012,Denmark,Portugal,lose,4.57,3.48,1.83,2,3,-1,76.78,75.11,77.06,75.5,81.94,82.33,81.44,80.44,11.0,1032.0,DEN,7.0,1100.0,POR,2.74,-5.159999999999997,-7.219999999999999,-4.3799999999999955,-4.939999999999998,4.0,23,1776,757,345,148,264,1394,1082,10,1903,527,242,124,161,860,642,-68.0,45.574636723910174,19.550858652575958,34.87450462351387,0.41215323645970936,45.920303605313094,23.52941176470588,30.55028462998102,0.41366223908918404,13,-127,-0.34566688140292,-0.34566688140292,-0.34566688140292,-0.0015090026294746761,-0.0015090026294746761,-0.0015090026294746761
2021,Denmark,Russia,win,1.64,4.24,5.34,4,1,3,76.78,75.11,77.06,75.5,77.53,77.53,76.2,75.4,12.0,1614.0,DEN,39.0,1461.0,RUS,-3.7,-0.75,-2.4200000000000017,0.8599999999999994,0.09999999999999432,-27.0,10,1937,856,396,175,285,1576,1168,32,1761,748,387,193,168,1315,741,153.0,46.26168224299065,20.443925233644862,33.294392523364486,0.4766355140186916,51.7379679144385,25.802139037433154,22.459893048128343,0.767379679144385,-22,176,-5.476285671447847,-5.476285671447847,-5.476285671447847,-0.2907441651256934,-0.2907441651256934,-0.2907441651256934
2006,Ecuador,Costa Rica,win,1.9,3.1,3.6,3,0,3,71.88,71.56,70.94,68.94,73.0,73.0,73.0,74.0,37.0,647.0,ECU,21.0,700.0,CRC,-1.7000000000000002,-1.1200000000000045,-1.4399999999999977,-2.0600000000000023,-5.060000000000002,16.0,33,1759,377,101,95,181,420,649,50,1633,492,239,104,149,967,585,-53.0,26.790450928381965,25.198938992042443,48.01061007957559,-0.6074270557029178,48.577235772357724,21.138211382113823,30.284552845528456,0.7764227642276422,-17,126,-21.78678484397576,-21.78678484397576,-21.78678484397576,-1.38384981993056,-1.38384981993056,-1.38384981993056
2014,Ecuador,France,draw,5.42,4.12,1.62,0,0,0,71.88,71.56,70.94,68.94,83.28,83.28,82.56,81.72,23.0,852.0,ECU,20.0,893.0,FRA,3.8,-11.400000000000006,-11.719999999999999,-11.620000000000005,-12.780000000000001,3.0,16,1847,473,135,122,216,557,774,6,1966,791,375,168,248,1387,1151,-41.0,28.541226215644823,25.792811839323466,45.66596194503171,-0.4587737843551797,47.40834386852086,21.238938053097346,31.3527180783818,0.29835651074589126,10,-119,-18.867117652876036,-18.867117652876036,-18.867117652876036,-0.757130295101071,-0.757130295101071,-0.757130295101071
2018,Egypt,Uruguay,lose,8.23,4.1,1.51,0,1,-1,70.7,71.0,70.6,68.4,78.38,80.69,75.44,77.0,31.0,814.0,EGY,21.0,924.0,URU,6.720000000000001,-7.679999999999993,-9.689999999999998,-4.840000000000003,-8.599999999999994,10.0,53,1617,769,387,183,199,1358,831,11,1923,930,407,222,301,1482,1169,-110.0,50.32509752925878,23.797139141742523,25.8777633289987,0.6853055916775033,43.763440860215056,23.870967741935484,32.365591397849464,0.3365591397849462,42,-306,6.561656669043721,6.561656669043721,6.561656669043721,0.34874645189255704,0.34874645189255704,0.34874645189255704
2010,England,Algeria,draw,1.23,5.52,14.9,0,0,0,82.44,83.5,81.56,81.06,77.0,77.0,78.0,76.0,9.0,1076.0,ENG,26.0,784.0,ALG,-13.67,5.439999999999998,6.5,3.5600000000000023,5.060000000000002,-17.0,6,1924,967,560,220,187,2301,984,98,1464,500,200,141,159,680,531,292.0,57.91106514994829,22.750775594622542,19.33815925542916,1.3619441571871769,40.0,28.199999999999996,31.8,0.298,-92,460,17.911065149948293,17.911065149948293,17.911065149948293,1.0639441571871768,1.0639441571871768,1.0639441571871768
2018,England,Belgium,lose,2.51,2.84,3.58,0,1,-1,82.44,83.5,81.56,81.06,80.11,79.89,79.11,78.72,15.0,1047.0,ENG,5.0,1325.0,BEL,-1.0700000000000003,2.3299999999999983,3.6099999999999994,2.450000000000003,2.3400000000000034,10.0,7,1960,1065,617,246,202,2477,1061,3,2035,790,338,165,287,1400,1285,-278.0,57.93427230046948,23.098591549295776,18.967136150234744,1.3295774647887324,42.78481012658228,20.88607594936709,36.32911392405063,0.14556962025316456,4,-75,15.149462173887201,15.149462173887201,15.149462173887201,1.184007844535568,1.184007844535568,1.184007844535568
2021,England,Croatia,win,1.55,4.1,6.87,1,0,1,82.44,83.5,81.56,81.06,78.12,78.5,76.75,74.62,4.0,1670.0,ENG,11.0,1617.0,CRO,-5.32,4.319999999999993,5.0,4.810000000000002,6.439999999999998,-7.0,6,2032,1102,644,252,206,2580,1079,15,1858,347,181,92,74,606,353,53.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,52.1613832853026,26.512968299711815,21.32564841498559,0.729106628242075,-9,174,6.2778181666030335,6.2778181666030335,6.2778181666030335,0.6329623372751664,0.6329623372751664,0.6329623372751664
2021,England,Czech Republic,win,1.51,4.14,7.9,1,0,1,82.44,83.5,81.56,81.06,76.13,74.8,74.47,74.27,4.0,1670.0,ENG,42.0,1456.0,CZE,-6.390000000000001,6.310000000000002,8.700000000000003,7.090000000000003,6.790000000000006,-38.0,6,2032,1102,644,252,206,2580,1079,23,1834,835,404,183,248,1544,1038,214.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,48.383233532934135,21.916167664670656,29.700598802395213,0.6059880239520958,-17,198,10.055967918971497,10.055967918971497,10.055967918971497,0.7560809415651455,0.7560809415651455,0.7560809415651455
2021,England,Denmark,win,1.76,3.48,5.65,2,1,1,82.44,83.5,81.56,81.06,76.78,75.11,77.06,75.5,4.0,1670.0,ENG,12.0,1614.0,DEN,-3.8900000000000006,5.659999999999997,8.39,4.5,5.560000000000002,-8.0,6,2032,1102,644,252,206,2580,1079,10,1937,856,396,175,285,1576,1168,56.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,46.26168224299065,20.443925233644862,33.294392523364486,0.4766355140186916,-4,95,12.17751920891498,12.17751920891498,12.17751920891498,0.8854334514985498,0.8854334514985498,0.8854334514985498
2006,England,Ecuador,win,1.49,3.79,7.05,1,0,1,82.44,83.5,81.56,81.06,71.88,71.56,70.94,68.94,9.0,757.0,ENG,37.0,647.0,ECU,-5.56,10.560000000000002,11.939999999999998,10.620000000000005,12.120000000000005,-28.0,7,1960,922,532,213,177,2206,946,33,1759,377,101,95,181,420,649,110.0,57.70065075921909,23.10195227765727,19.197396963123644,1.3665943600867678,26.790450928381965,25.198938992042443,48.01061007957559,-0.6074270557029178,-26,201,30.910199830837122,30.910199830837122,30.910199830837122,1.9740214157896856,1.9740214157896856,1.9740214157896856
2021,England,Germany,win,2.45,3.34,3.1,2,0,2,82.44,83.5,81.56,81.06,83.83,82.44,83.11,81.22,4.0,1670.0,ENG,13.0,1610.0,GER,-0.6499999999999999,-1.3900000000000006,1.0600000000000023,-1.5499999999999972,-0.1599999999999966,-9.0,6,2032,1102,644,252,206,2580,1079,9,1963,994,578,204,212,2244,1169,60.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,58.14889336016097,20.52313883299799,21.32796780684105,1.0814889336016096,-3,69,0.290308091744663,0.290308091744663,0.290308091744663,0.28058003191563174,0.28058003191563174,0.28058003191563174
2016,England,Iceland,lose,1.46,4.22,9.13,1,2,-1,82.44,83.5,81.56,81.06,70.67,71.5,71.17,69.33,9.0,1106.0,ENG,36.0,761.0,ISL,-7.670000000000001,11.769999999999996,12.0,10.39,11.730000000000004,-27.0,9,1929,1038,602,240,196,2435,1039,27,1766,413,126,78,209,493,700,345.0,57.996146435452786,23.121387283236995,18.88246628131021,1.3448940269749519,30.508474576271187,18.886198547215496,50.60532687651331,-0.5012106537530266,-18,163,27.4876718591816,27.4876718591816,27.4876718591816,1.8461046807279784,1.8461046807279784,1.8461046807279784
2014,England,Italy,lose,2.54,2.98,3.21,1,2,-1,82.44,83.5,81.56,81.06,82.65,82.24,81.65,81.65,13.0,1041.0,ENG,7.0,1120.0,ITA,-0.6699999999999999,-0.21000000000000796,1.2600000000000051,-0.09000000000000341,-0.5900000000000034,6.0,9,1924,1014,587,234,193,2391,1022,14,1885,767,404,210,153,1325,771,-79.0,57.88954635108481,23.076923076923077,19.03353057199211,1.3500986193293885,52.672750977835726,27.379400260756192,19.947848761408082,0.7222946544980443,-5,39,5.216795373249084,5.216795373249084,5.216795373249084,0.6278039648313442,0.6278039648313442,0.6278039648313442
2012,England,Italy,draw,2.87,2.9,2.78,0,0,0,82.44,83.5,81.56,81.06,82.65,82.24,81.65,81.65,5.0,1173.0,ENG,9.0,1082.0,ITA,0.0900000000000003,-0.21000000000000796,1.2600000000000051,-0.09000000000000341,-0.5900000000000034,-4.0,6,1952,989,573,227,189,2341,1003,8,1911,737,392,197,148,1281,739,91.0,57.93731041456016,22.95247724974722,19.11021233569262,1.352881698685541,53.18860244233379,26.72998643147897,20.081411126187245,0.7354138398914518,-2,41,4.74870797222637,4.74870797222637,4.74870797222637,0.6174678587940892,0.6174678587940892,0.6174678587940892
2021,England,Italy,draw,2.55,2.94,3.38,1,1,0,82.44,83.5,81.56,81.06,82.65,82.24,81.65,81.65,4.0,1670.0,ENG,10.0,1625.0,ITA,-0.8300000000000001,-0.21000000000000796,1.2600000000000051,-0.09000000000000341,-0.5900000000000034,-6.0,6,2032,1102,644,252,206,2580,1079,7,2031,851,453,234,164,1488,829,45.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,53.231492361927145,27.497062279670974,19.27144535840188,0.7743830787309048,-1,1,5.207709089978486,5.207709089978486,5.207709089978486,0.5876858867863365,0.5876858867863365,0.5876858867863365
2018,England,Panama,win,1.22,6.33,18.11,6,1,5,82.44,83.5,81.56,81.06,68.0,68.0,70.0,68.0,15.0,1047.0,ENG,55.0,636.0,PAN,-16.89,14.439999999999998,15.5,11.560000000000002,13.060000000000002,-40.0,7,1960,1065,617,246,202,2477,1061,65,1568,490,151,121,218,580,773,411.0,57.93427230046948,23.098591549295776,18.967136150234744,1.3295774647887324,30.816326530612244,24.693877551020407,44.48979591836735,-0.39387755102040817,-58,392,27.117945769857236,27.117945769857236,27.117945769857236,1.7234550158091406,1.7234550158091406,1.7234550158091406
2006,England,Paraguay,win,1.61,3.36,5.94,1,0,1,82.44,83.5,81.56,81.06,74.0,75.08,72.85,71.92,9.0,757.0,ENG,30.0,672.0,PAR,-4.33,8.439999999999998,8.420000000000002,8.710000000000008,9.14,-21.0,7,1960,922,532,213,177,2206,946,32,1760,569,211,143,215,774,841,85.0,57.70065075921909,23.10195227765727,19.197396963123644,1.3665943600867678,37.08260105448154,25.13181019332162,37.78558875219684,-0.11775043936731107,-25,200,20.618049704737544,20.618049704737544,20.618049704737544,1.4843447994540788,1.4843447994540788,1.4843447994540788
2006,England,Portugal,draw,2.11,2.97,3.7,0,0,0,82.44,83.5,81.56,81.06,81.94,82.33,81.44,80.44,9.0,757.0,ENG,10.0,753.0,POR,-1.5900000000000003,0.5,1.1700000000000017,0.12000000000000455,0.6200000000000045,-1.0,7,1960,922,532,213,177,2206,946,10,1895,453,203,102,148,726,581,4.0,57.70065075921909,23.10195227765727,19.197396963123644,1.3665943600867678,44.81236203090508,22.516556291390728,32.671081677704194,0.3200883002207506,-3,65,12.88828872831401,12.88828872831401,12.88828872831401,1.0465060598660172,1.0465060598660172,1.0465060598660172
2016,England,Russia,draw,1.77,3.54,5.57,1,1,0,82.44,83.5,81.56,81.06,77.53,77.53,76.2,75.4,9.0,1106.0,ENG,24.0,895.0,RUS,-3.8000000000000003,4.909999999999997,5.969999999999999,5.359999999999999,5.659999999999997,-15.0,9,1929,1038,602,240,196,2435,1039,39,1691,689,360,180,149,1209,667,211.0,57.996146435452786,23.121387283236995,18.88246628131021,1.3448940269749519,52.249637155297535,26.124818577648767,21.6255442670537,0.7866473149492017,-30,238,5.7465092801552515,5.7465092801552515,5.7465092801552515,0.5582467120257502,0.5582467120257502,0.5582467120257502
2021,England,Scotland,draw,1.32,5.45,11.13,0,0,0,82.44,83.5,81.56,81.06,74.59,73.59,74.65,72.82,4.0,1670.0,ENG,48.0,1436.0,SCO,-9.81,7.849999999999994,9.909999999999997,6.909999999999997,8.240000000000009,-44.0,6,2032,1102,644,252,206,2580,1079,36,1731,816,344,173,299,1462,1272,234.0,58.43920145190563,22.867513611615244,18.69328493647913,1.3620689655172413,42.15686274509804,21.20098039215686,36.6421568627451,0.23284313725490197,-30,301,16.282338706807593,16.282338706807593,16.282338706807593,1.1292258282623393,1.1292258282623393,1.1292258282623393
2006,England,Trinidad and Tobago,win,1.13,5.5,15.0,2,0,2,82.44,83.5,81.56,81.06,61.0,67.0,59.0,57.0,9.0,757.0,ENG,50.0,608.0,TRI,-13.870000000000001,21.439999999999998,16.5,22.560000000000002,24.060000000000002,-41.0,7,1960,922,532,213,177,2206,946,72,1552,616,281,129,206,1063,757,149.0,57.70065075921909,23.10195227765727,19.197396963123644,1.3665943600867678,45.616883116883116,20.941558441558442,33.44155844155844,0.4967532467532468,-65,408,12.083767642335971,12.083767642335971,12.083767642335971,0.8698411133335211,0.8698411133335211,0.8698411133335211
2010,England,United States,draw,1.5,4.04,6.87,1,1,0,82.44,83.5,81.56,81.06,74.39,74.0,73.67,72.5,9.0,1076.0,ENG,14.0,963.0,USA,-5.37,8.049999999999997,9.5,7.890000000000001,8.560000000000002,-5.0,6,1924,967,560,220,187,2301,984,23,1768,571,230,122,219,791,820,113.0,57.91106514994829,22.750775594622542,19.33815925542916,1.3619441571871769,40.280210157618214,21.36602451838879,38.353765323992995,-0.050788091068301226,-17,156,17.63085499233008,17.63085499233008,17.63085499233008,1.412732248255478,1.412732248255478,1.412732248255478
2016,England,Wales,win,1.68,3.74,6.11,2,1,1,82.44,83.5,81.56,81.06,73.85,75.15,73.62,72.77,9.0,1106.0,ENG,17.0,974.0,WAL,-4.430000000000001,8.590000000000003,8.349999999999994,7.939999999999998,8.290000000000006,-8.0,9,1929,1038,602,240,196,2435,1039,28,1760,638,198,137,303,800,1074,132.0,57.996146435452786,23.121387283236995,18.88246628131021,1.3448940269749519,31.03448275862069,21.473354231974923,47.492163009404386,-0.42946708463949845,-19,169,26.961663676832096,26.961663676832096,26.961663676832096,1.7743611116144504,1.7743611116144504,1.7743611116144504
2021,Finland,Belgium,lose,9.44,4.74,1.4,0,2,-2,70.65,69.47,69.53,68.29,80.11,79.89,79.11,78.72,54.0,1411.0,FIN,1.0,1780.0,BEL,8.04,-9.459999999999994,-10.420000000000002,-9.579999999999998,-10.429999999999993,53.0,41,1722,779,203,159,417,918,1629,4,2075,825,365,169,291,1498,1311,-369.0,26.059050064184852,20.410783055198973,53.53016688061617,-0.9127086007702182,44.24242424242424,20.484848484848484,35.27272727272727,0.22666666666666666,37,-353,-18.18337417823939,-18.18337417823939,-18.18337417823939,-1.1393752674368849,-1.1393752674368849,-1.1393752674368849
2016,France,Albania,win,1.25,5.96,16.15,2,0,2,83.28,83.28,82.56,81.72,66.0,69.0,64.0,66.0,25.0,868.0,FRA,38.0,746.0,ALB,-14.899999999999999,17.28,14.280000000000001,18.560000000000002,15.719999999999999,-13.0,4,2009,818,394,171,253,1440,1177,65,1580,312,78,67,167,278,491,122.0,48.16625916870416,20.904645476772615,30.929095354523227,0.3215158924205379,25.0,21.474358974358974,53.52564102564102,-0.6826923076923077,-61,429,23.16625916870416,23.16625916870416,23.16625916870416,1.0042082001128456,1.0042082001128456,1.0042082001128456
2018,France,Argentina,win,2.43,3.09,3.37,4,3,1,83.28,83.28,82.56,81.72,82.53,84.74,81.05,79.47,9.0,1183.0,FRA,4.0,1348.0,ARG,-0.94,0.75,-1.4599999999999937,1.5100000000000051,2.25,5.0,2,2094,847,413,177,257,1495,1205,13,1915,1017,544,251,222,1914,1081,-165.0,48.760330578512395,20.89728453364817,30.342384887839437,0.34238488783943327,53.49065880039331,24.680432645034415,21.828908554572273,0.8190757128810227,-11,179,-4.730328221880917,-4.730328221880917,-4.730328221880917,-0.4766908250415894,-0.4766908250415894,-0.4766908250415894
2018,France,Australia,win,1.26,7.16,10.92,2,1,1,83.28,83.28,82.56,81.72,72.17,71.56,71.11,69.28,9.0,1183.0,FRA,38.0,763.0,AUS,-9.66,11.11,11.719999999999999,11.450000000000003,12.439999999999998,-29.0,2,2094,847,413,177,257,1495,1205,35,1735,560,284,119,157,1150,639,420.0,48.760330578512395,20.89728453364817,30.342384887839437,0.34238488783943327,50.71428571428571,21.25,28.035714285714285,0.9125,-33,359,-1.9539551357733131,-1.9539551357733131,-1.9539551357733131,-0.5701151121605668,-0.5701151121605668,-0.5701151121605668
2018,France,Belgium,win,2.61,3.12,3.08,1,0,1,83.28,83.28,82.56,81.72,80.11,79.89,79.11,78.72,9.0,1183.0,FRA,5.0,1325.0,BEL,-0.4700000000000002,3.1700000000000017,3.3900000000000006,3.450000000000003,3.0,4.0,2,2094,847,413,177,257,1495,1205,3,2035,790,338,165,287,1400,1285,-142.0,48.760330578512395,20.89728453364817,30.342384887839437,0.34238488783943327,42.78481012658228,20.88607594936709,36.32911392405063,0.14556962025316456,-1,59,5.975520451930116,5.975520451930116,5.975520451930116,0.19681526758626872,0.19681526758626872,0.19681526758626872
2018,France,Croatia,win,2.14,3.08,4.24,4,2,2,83.28,83.28,82.56,81.72,78.12,78.5,76.75,74.62,9.0,1183.0,FRA,17.0,1048.0,CRO,-2.1,5.159999999999997,4.780000000000001,5.810000000000002,7.099999999999994,-8.0,2,2094,847,413,177,257,1495,1205,10,1925,313,165,85,63,543,309,135.0,48.760330578512395,20.89728453364817,30.342384887839437,0.34238488783943327,52.715654952076676,27.15654952076677,20.12779552715655,0.7476038338658147,-8,169,-3.955324373564281,-3.955324373564281,-3.955324373564281,-0.4052189460263815,-0.4052189460263815,-0.4052189460263815
2012,France,England,draw,2.47,2.98,3.26,1,1,0,83.28,83.28,82.56,81.72,82.44,83.5,81.56,81.06,15.0,915.0,FRA,5.0,1173.0,ENG,-0.7899999999999996,0.8400000000000034,-0.21999999999999886,1.0,0.6599999999999966,10.0,12,1889,764,360,162,242,1333,1132,6,1952,989,573,227,189,2341,1003,-258.0,47.12041884816754,21.20418848167539,31.675392670157066,0.2630890052356021,57.93731041456016,22.95247724974722,19.11021233569262,1.352881698685541,6,-63,-10.81689156639262,-10.81689156639262,-10.81689156639262,-1.089792693449939,-1.089792693449939,-1.089792693449939
2014,France,Germany,lose,2.85,3.12,2.72,0,1,-1,83.28,83.28,82.56,81.72,83.83,82.44,83.11,81.22,20.0,893.0,FRA,2.0,1318.0,GER,0.1299999999999999,-0.5499999999999972,0.8400000000000034,-0.5499999999999972,0.5,18.0,6,1966,791,375,168,248,1387,1151,1,2134,907,527,185,195,2036,1080,-425.0,47.40834386852086,21.238938053097346,31.3527180783818,0.29835651074589126,58.10363836824697,20.39691289966924,21.499448732083792,1.054024255788313,5,-168,-10.69529449972611,-10.69529449972611,-10.69529449972611,-0.7556677450424218,-0.7556677450424218,-0.7556677450424218
2016,France,Germany,win,2.81,3.0,2.95,2,0,2,83.28,83.28,82.56,81.72,83.83,82.44,83.11,81.22,25.0,868.0,FRA,4.0,1347.0,GER,-0.14000000000000012,-0.5499999999999972,0.8400000000000034,-0.5499999999999972,0.5,21.0,4,2009,818,394,171,253,1440,1177,3,2038,932,542,189,201,2090,1101,-479.0,48.16625916870416,20.904645476772615,30.929095354523227,0.3215158924205379,58.15450643776824,20.278969957081543,21.566523605150216,1.0611587982832618,1,-29,-9.988247269064082,-9.988247269064082,-9.988247269064082,-0.7396429058627239,-0.7396429058627239,-0.7396429058627239
2014,France,Honduras,win,1.27,5.87,11.85,3,0,3,83.28,83.28,82.56,81.72,68.5,68.0,70.0,67.5,20.0,893.0,FRA,42.0,692.0,HON,-10.58,14.780000000000001,15.280000000000001,12.560000000000002,14.219999999999999,-22.0,6,1966,791,375,168,248,1387,1151,68,1552,522,215,135,172,789,668,201.0,47.40834386852086,21.238938053097346,31.3527180783818,0.29835651074589126,41.18773946360153,25.862068965517242,32.95019157088122,0.23180076628352492,-62,414,6.220604404919328,6.220604404919328,6.220604404919328,0.06655574446236634,0.06655574446236634,0.06655574446236634
2016,France,Iceland,win,1.43,4.86,8.16,5,2,3,83.28,83.28,82.56,81.72,70.67,71.5,71.17,69.33,25.0,868.0,FRA,36.0,761.0,ISL,-6.73,12.61,11.780000000000001,11.39,12.39,-11.0,4,2009,818,394,171,253,1440,1177,27,1766,413,126,78,209,493,700,107.0,48.16625916870416,20.904645476772615,30.929095354523227,0.3215158924205379,30.508474576271187,18.886198547215496,50.60532687651331,-0.5012106537530266,-23,243,17.65778459243297,17.65778459243297,17.65778459243297,0.8227265461735646,0.8227265461735646,0.8227265461735646
2008,France,Italy,lose,2.75,3.54,2.42,0,2,-2,83.28,83.28,82.56,81.72,82.65,82.24,81.65,81.65,7.0,1243.0,FRA,3.0,1498.0,ITA,0.33000000000000007,0.6299999999999955,1.0400000000000063,0.9099999999999966,0.06999999999999318,4.0,8,1893,712,333,148,231,1266,1095,4,2005,685,369,181,135,1209,688,-255.0,46.76966292134831,20.786516853932586,32.4438202247191,0.2401685393258427,53.86861313868613,26.423357664233578,19.708029197080293,0.7605839416058394,4,-112,-7.098950217337816,-7.098950217337816,-7.098950217337816,-0.5204154022799967,-0.5204154022799967,-0.5204154022799967
